Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,3237.42,наличный,Витебск,Белинвестбанк-UMLL-106,14-02-2009,16:45:42,успешно,нет,0.0
юр. лицо,получение средств,988.5,наличный,Могилев,МаксБанк-GXQS-290,13-11-2009,14:28:17,успешно,нет,0.0
юр. лицо,получение средств,2605.81,наличный,Гомель,Беларусбанк-ILXS-081,27-03-2000,08:24:28,успешно,нет,0.0
юр. лицо,получение средств,1225.11,безналичный,Гомель,Беларусбанк-JFHY-367,28-03-2021,15:33:01,успешно,нет,0.0
юр. лицо,списание средств,1375.16,безналичный,Могилев,Белинвестбанк-GSVL-309,01-08-2024,06:57:29,недостаточно средств,нет,0.0
юр. лицо,списание средств,1955.98,наличный,Брест,Приорбанк-SRHK-891,25-03-2023,08:44:31,успешно,нет,0.0
юр. лицо,получение средств,2112.97,безналичный,Витебск,Белинвестбанк-PPAY-796,05-03-2020,16:22:21,успешно,нет,0.0
юр. лицо,списание средств,4828.55,наличный,Брест,Беларусбанк-OEFW-838,14-03-2022,15:49:44,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1089.82,наличный,Витебск,БелАгропромбанк-VJPM-517,07-02-2008,20:55:59,успешно,нет,0.0
юр. лицо,списание средств,3700.5,наличный,Брест,БелАгропромбанк-SIDA-983,05-01-2008,20:10:09,неправильный ввод пин-кода,да,87.62
юр. лицо,списание средств,3136.02,безналичный,Брест,Беларусбанк-HVCN-497,28-01-2008,18:27:23,недостаточно средств,нет,0.0
юр. лицо,получение средств,2893.81,безналичный,Брест,Приорбанк-SGNR-400,10-08-2013,04:32:51,успешно,нет,0.0
юр. лицо,списание средств,3723.59,наличный,Брест,Приорбанк-JPUW-000,11-04-2020,17:38:12,успешно,нет,0.0
юр. лицо,получение средств,4222.07,безналичный,Могилев,МаксБанк-XIQS-441,13-01-2003,02:26:38,успешно,нет,0.0
юр. лицо,получение средств,2444.75,наличный,Витебск,Беларусбанк-KMLJ-210,28-12-2005,16:48:44,успешно,нет,0.0
юр. лицо,получение средств,894.47,безналичный,Могилев,Беларусбанк-KQHV-089,30-05-2002,05:30:31,успешно,нет,0.0
юр. лицо,списание средств,2063.14,наличный,Гродно,Беларусбанк-XFGH-526,02-07-2013,09:18:23,недостаточно средств,да,91.54
юр. лицо,получение средств,4742.58,наличный,Минск,Белинвестбанк-AQZM-229,10-10-2000,22:41:42,успешно,нет,0.0
юр. лицо,получение средств,4466.87,безналичный,Витебск,БелАгропромбанк-HUWZ-459,13-03-2007,01:53:41,успешно,нет,0.0
юр. лицо,получение средств,3834.95,наличный,Гродно,Белинвестбанк-ZVAG-258,20-11-2019,23:24:05,успешно,нет,0.0
юр. лицо,получение средств,1803.2,безналичный,Брест,Беларусбанк-TMSM-802,21-03-2023,13:54:17,успешно,нет,0.0
юр. лицо,списание средств,3651.7,безналичный,Гродно,Беларусбанк-FVJV-354,05-08-2024,18:26:13,успешно,нет,0.0
юр. лицо,списание средств,2582.31,наличный,Брест,Приорбанк-VNGY-320,26-12-2010,06:49:44,неправильный ввод пин-кода,да,127.58
юр. лицо,получение средств,4243.49,наличный,Гродно,Белинвестбанк-VBKA-778,20-10-2014,23:09:58,успешно,нет,0.0
юр. лицо,получение средств,3926.02,безналичный,Гродно,Белинвестбанк-FHUZ-633,11-06-2004,22:00:14,успешно,нет,0.0
юр. лицо,списание средств,4583.38,безналичный,Минск,БелАгропромбанк-EVEZ-371,08-10-2016,09:55:56,успешно,нет,0.0
юр. лицо,списание средств,4958.73,наличный,Могилев,Приорбанк-WRXZ-831,29-06-2008,05:19:34,недостаточно средств,да,197.46
юр. лицо,списание средств,707.0,наличный,Брест,Приорбанк-TSFV-305,17-10-2021,16:27:30,недостаточно средств,нет,0.0
юр. лицо,получение средств,3812.59,наличный,Брест,Беларусбанк-FKYF-946,19-10-2008,17:07:39,успешно,нет,0.0
юр. лицо,списание средств,2380.24,наличный,Минск,МаксБанк-GFKI-315,02-11-2020,18:42:26,недостаточно средств,нет,0.0
юр. лицо,списание средств,807.35,наличный,Могилев,МаксБанк-FSTF-732,03-03-2017,22:29:02,неправильный ввод пин-кода,да,35.47
юр. лицо,получение средств,945.65,наличный,Брест,БелАгропромбанк-LEAF-860,23-08-2014,06:59:00,успешно,нет,0.0
юр. лицо,списание средств,1763.5,безналичный,Брест,БелАгропромбанк-HGCJ-634,21-12-2009,23:35:54,недостаточно средств,да,63.06
юр. лицо,получение средств,2550.97,безналичный,Брест,БелАгропромбанк-ZBRP-091,21-01-2007,09:53:30,успешно,нет,0.0
юр. лицо,списание средств,3668.47,безналичный,Гродно,Беларусбанк-QJJV-863,03-01-2016,12:52:12,неправильный ввод пин-кода,да,93.08
юр. лицо,получение средств,1615.73,безналичный,Гродно,Беларусбанк-DZYO-455,27-06-2016,08:47:52,успешно,нет,0.0
юр. лицо,списание средств,4584.09,безналичный,Витебск,БелАгропромбанк-FWQY-651,28-04-2024,23:24:05,успешно,нет,0.0
юр. лицо,получение средств,944.24,безналичный,Гродно,Белинвестбанк-FGCU-019,07-02-2000,13:44:33,успешно,нет,0.0
юр. лицо,получение средств,1232.25,наличный,Гродно,Белинвестбанк-TNDX-835,14-08-2020,16:30:42,успешно,нет,0.0
юр. лицо,получение средств,4198.31,безналичный,Гродно,Приорбанк-HBZU-710,08-10-2024,12:41:01,успешно,нет,0.0
юр. лицо,получение средств,3315.88,наличный,Гомель,Белинвестбанк-BTUG-377,30-07-2011,17:54:59,успешно,нет,0.0
юр. лицо,получение средств,1244.79,безналичный,Брест,Беларусбанк-EJEY-834,18-12-2009,13:05:57,успешно,нет,0.0
юр. лицо,списание средств,471.22,безналичный,Гомель,Приорбанк-JVBF-063,15-08-2002,17:39:01,неправильный ввод пин-кода,да,34.9
юр. лицо,получение средств,4511.99,наличный,Витебск,МаксБанк-QXHA-835,04-09-2005,00:41:16,успешно,нет,0.0
юр. лицо,списание средств,3741.97,наличный,Гомель,Приорбанк-XNCO-887,27-11-2006,15:10:20,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,812.46,безналичный,Могилев,БелАгропромбанк-UWEM-593,08-07-2004,18:40:18,успешно,нет,0.0
юр. лицо,получение средств,2442.88,наличный,Гомель,Беларусбанк-GNKI-394,08-12-2012,04:43:50,успешно,нет,0.0
юр. лицо,списание средств,1145.39,безналичный,Витебск,Беларусбанк-ZAAO-734,23-04-2015,15:45:19,успешно,нет,0.0
