Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,461.59,безналичный,Могилев,МаксБанк-VANF-123,14-07-2012,00:39:46,неправильный ввод пин-кода,да,35.89
юр. лицо,списание средств,3935.26,безналичный,Гродно,Беларусбанк-RRGU-678,17-05-2014,18:46:02,неправильный ввод пин-кода,да,288.54
юр. лицо,получение средств,2778.43,безналичный,Витебск,МаксБанк-ZTRA-596,14-10-2002,12:47:24,успешно,нет,0.0
физ. лицо,списание средств,502.83,безналичный,Витебск,Белинвестбанк-ZNBR-128,15-06-2004,23:00:53,неправильный ввод пин-кода,да,18.62
физ. лицо,получение средств,2070.54,безналичный,Гомель,Беларусбанк-PYEO-570,28-02-2014,11:34:59,успешно,нет,0.0
физ. лицо,получение средств,1564.84,наличный,Минск,Приорбанк-ZMOT-405,27-10-2005,10:56:06,успешно,нет,0.0
юр. лицо,списание средств,2235.75,наличный,Минск,БелАгропромбанк-CSSP-672,28-05-2020,04:00:20,недостаточно средств,да,182.93
юр. лицо,получение средств,1009.65,безналичный,Гомель,Приорбанк-IWOZ-958,02-01-2005,10:49:48,успешно,нет,0.0
физ. лицо,списание средств,179.35,наличный,Витебск,Беларусбанк-NZKT-637,04-05-2018,19:04:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3947.44,наличный,Гомель,Беларусбанк-LAEW-489,06-03-2008,04:01:45,успешно,нет,0.0
физ. лицо,получение средств,499.79,безналичный,Витебск,Приорбанк-BGPB-714,18-05-2005,17:08:09,успешно,нет,0.0
юр. лицо,списание средств,2941.83,безналичный,Гомель,БелАгропромбанк-CXSA-325,28-04-2021,17:16:19,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3076.55,безналичный,Минск,Приорбанк-KUNA-471,07-01-2008,03:45:12,успешно,нет,0.0
физ. лицо,списание средств,2490.63,безналичный,Могилев,БелАгропромбанк-GBAY-343,15-04-2002,06:05:06,неправильный ввод пин-кода,да,69.15
физ. лицо,списание средств,2012.59,наличный,Брест,МаксБанк-TDMT-407,17-04-2000,00:23:38,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,357.52,безналичный,Могилев,Беларусбанк-XTES-352,12-12-2010,05:45:09,успешно,нет,0.0
физ. лицо,списание средств,2766.44,наличный,Гродно,МаксБанк-PLVZ-401,22-06-2010,18:47:16,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2496.21,наличный,Витебск,МаксБанк-IVAJ-200,28-02-2024,19:19:05,успешно,нет,0.0
физ. лицо,получение средств,4739.68,безналичный,Витебск,Приорбанк-JIGP-364,31-07-2006,01:40:15,успешно,нет,0.0
физ. лицо,списание средств,1019.26,безналичный,Могилев,Беларусбанк-UFMW-804,09-12-2005,12:35:45,недостаточно средств,нет,0.0
юр. лицо,списание средств,3492.31,безналичный,Гродно,Приорбанк-VCKE-833,31-10-2023,15:29:48,недостаточно средств,нет,0.0
физ. лицо,списание средств,440.7,наличный,Брест,МаксБанк-DORP-735,04-05-2003,06:34:00,недостаточно средств,нет,0.0
физ. лицо,списание средств,3935.88,безналичный,Гомель,МаксБанк-EJVY-036,29-11-2004,07:17:24,недостаточно средств,нет,0.0
юр. лицо,списание средств,4784.56,безналичный,Могилев,МаксБанк-FBUR-649,20-02-2004,01:59:27,успешно,да,298.52
физ. лицо,получение средств,1637.53,безналичный,Гродно,Беларусбанк-EPQO-916,25-01-2016,03:19:03,успешно,нет,0.0
физ. лицо,получение средств,3193.82,безналичный,Брест,Приорбанк-RRNU-315,03-03-2005,23:27:00,успешно,нет,0.0
юр. лицо,списание средств,1544.88,наличный,Брест,Беларусбанк-UNAB-154,31-07-2021,16:39:15,неправильный ввод пин-кода,да,75.32
физ. лицо,получение средств,4434.35,наличный,Гомель,Белинвестбанк-DZIA-480,29-03-2008,06:53:35,успешно,нет,0.0
юр. лицо,списание средств,4215.9,безналичный,Гомель,БелАгропромбанк-BHFI-063,29-04-2002,23:35:25,неправильный ввод пин-кода,да,145.52
физ. лицо,списание средств,4726.57,безналичный,Минск,Белинвестбанк-AQXW-722,15-10-2016,08:37:39,неправильный ввод пин-кода,да,221.82
юр. лицо,получение средств,71.12,наличный,Гомель,Приорбанк-BFAQ-749,31-03-2013,05:56:15,успешно,нет,0.0
юр. лицо,получение средств,913.65,безналичный,Гомель,Беларусбанк-PHLP-397,02-04-2021,01:53:13,успешно,нет,0.0
физ. лицо,списание средств,153.94,наличный,Гомель,Беларусбанк-KNKV-580,26-05-2006,12:38:39,неправильный ввод пин-кода,да,2.4
физ. лицо,списание средств,4506.11,безналичный,Витебск,Приорбанк-QQSR-846,30-09-2024,09:48:58,успешно,да,226.86
физ. лицо,получение средств,676.66,наличный,Минск,МаксБанк-RKKD-224,26-10-2013,10:36:57,успешно,нет,0.0
физ. лицо,получение средств,4695.52,безналичный,Гомель,БелАгропромбанк-ZYPH-161,08-10-2010,16:15:17,успешно,нет,0.0
юр. лицо,списание средств,751.7,наличный,Минск,Беларусбанк-RNAP-389,22-03-2006,07:57:32,недостаточно средств,да,42.64
физ. лицо,списание средств,4422.58,безналичный,Витебск,Беларусбанк-YCZB-429,07-09-2016,04:04:23,недостаточно средств,нет,0.0
юр. лицо,получение средств,4384.88,наличный,Брест,БелАгропромбанк-WDES-067,04-07-2009,11:36:35,успешно,нет,0.0
физ. лицо,получение средств,3115.54,наличный,Витебск,Белинвестбанк-EUHF-294,16-01-2014,12:06:44,успешно,нет,0.0
физ. лицо,списание средств,2728.26,наличный,Гродно,МаксБанк-TBEQ-748,25-07-2024,19:11:32,недостаточно средств,да,229.25
физ. лицо,списание средств,2903.78,наличный,Витебск,Приорбанк-FGOB-790,26-03-2004,06:01:22,успешно,нет,0.0
юр. лицо,списание средств,599.57,безналичный,Брест,Белинвестбанк-XTTT-817,29-03-2002,21:54:20,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3078.44,наличный,Витебск,БелАгропромбанк-GQSV-331,26-07-2024,09:22:07,неправильный ввод пин-кода,да,254.63
юр. лицо,списание средств,187.81,безналичный,Витебск,МаксБанк-ZVCO-364,14-03-2010,07:33:00,успешно,нет,0.0
